"Type","Name","Address","State","Phone_number","Notes","FIPS","dist","longitude","latitude"
"Colon & Rectal Surgeon","Douglas C Greer Md Pc","1521 E 3900 S Ste 100, Salt Lake City, UT 84124","UT","(801) 268-3800","",NA,0,-111.847760311039,40.687150406652
"Colon & Rectal Surgeon","Craig R Foley M.D.","1508 E Skyline Dr Ste 600, Ogden, UT 84405","UT","(385) 205-6803","",NA,0,-111.940443630305,41.151527143096
"Colon & Rectal Surgeon","Ute Gawlick MD, PHD","5169 S Cottonwood St, Ste 410, Murray, UT 84107","UT","(801) 507-1600","",NA,0,-111.894487211568,40.658482152409
"Colon & Rectal Surgeon","Bryce Haac M.D.","324 E 10Th Ave Ste 200, Salt Lake City, UT 84103","UT","(801) 408-7500","",NA,0,-111.879131430422,40.780718663951
"Colon & Rectal Surgeon","Joseph P Hughes MD","1250 E 3900 S, #320, Salt Lake City, UT 84124","UT","(801) 266-1409","",NA,0,-111.855556505525,40.687005586511
"Colon & Rectal Surgeon","Jill E Clark Md Pc","1220 E 3900 S, Ste 4I, Salt Lake City, UT 84124","UT","(801) 263-1621","",NA,0,-111.856523341138,40.686992672661
"Colon & Rectal Surgeon","Joe Eyring Md Pc","348 E 4500 S, Suite 200, Salt Lake City, UT 84107","UT","(801) 265-9378","",NA,0,-111.881233967346,40.674269590178
"Colon & Rectal Surgeon","Joseph C Melvin Md Pc","1250 East 3900 South Ste 320, Salt Lake City, UT 84124","UT","(801) 263-1621","",NA,0,-111.855556505525,40.687005586511
"Colon & Rectal Surgeon","Benjamin Kim M.D.","1220 E 3900 S, 4F, Salt Lake City, UT 84124","UT","(801) 268-8223","",NA,0,-111.856523341138,40.686992672661
"Surgical Oncology","Benjamin Kim M.D.","1220 E 3900 S, 4F, Salt Lake City, UT 84124","UT","(801) 268-8223","",NA,0,-111.856523341138,40.686992672661
"Colon & Rectal Surgeon","Alton Parker M.D.","555 E. Broadway #212, Jackson, WY 83001","WY","(307) 733-3321","",NA,0,-110.750534052638,43.479750231197
"Surgical Oncology","Alton Parker M.D.","555 E. Broadway #212, Jackson, WY 83001","WY","(307) 733-3321","",NA,0,-110.750534052638,43.479750231197
"Colon & Rectal Surgeon","Wyoming Surgical Associates Pc","419 S Washington St, Suite 200, Casper, WY 82601","WY","(307) 577-4220","",NA,0,-106.309528537921,42.846457029336
"Colon & Rectal Surgeon","Hyong T Kim M.D.","324 10Th Ave, Ste 100, Salt Lake City, UT 84103","UT","(801) 408-7660","",NA,0,-111.879131430422,40.780718663951
"Gastroenterology","Iqbal S Sandhu MD","324 10Th Ave, Ste 100, Salt Lake City, UT 84103","UT","(801) 408-5883","",NA,0,-111.879131430422,40.780718663951
"Colon & Rectal Surgeon","Ogden Clinic Pc","4650 Harrison Blvd, Ogden, UT 84403","UT","(801) 475-3000","",NA,0,-111.949125950919,41.178717735559
"Colon & Rectal Surgeon","William J Peche M.D.","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-7738","",NA,0,-111.837385008607,40.773053621276
"Gastroenterology","U-U Gastroenterology Division","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-7606","",NA,0,-111.837385008607,40.773053621276
"Gastroenterology","University Of Utah Adult Services","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-2121","",NA,0,-111.837385008607,40.773053621276
"Gastroenterology","Ashok K Tuteja MD","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-7802","",NA,0,-111.837385008607,40.773053621276
"Gastroenterology","Patrick C Mckenzie M.D.","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-7803","",NA,0,-111.837385008607,40.773053621276
"Gastroenterology","Priyanka Kanth","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-7802","",NA,0,-111.837385008607,40.773053621276
"Gastroenterology","Robert W Keller MD","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-7802","",NA,0,-111.837385008607,40.773053621276
"Gastroenterology","Kathryn A Peterson MD","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-7802","",NA,0,-111.837385008607,40.773053621276
"Gastroenterology","Judith Staub","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-2121","",NA,0,-111.837385008607,40.773053621276
"Gastroenterology","Isaac R Thomason M.D.","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-6795","",NA,0,-111.837385008607,40.773053621276
"Gastroenterology","Christopher C Tietze MD","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-7802","",NA,0,-111.837385008607,40.773053621276
"Gastroenterology","Keith G Tolman MD","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-7802","",NA,0,-111.837385008607,40.773053621276
"Gastroenterology","Malan T Shiralkar MD","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 585-0553","",NA,0,-111.837385008607,40.773053621276
"Gastroenterology","John C Fang MD","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-7802","",NA,0,-111.837385008607,40.773053621276
"Gastroenterology","Richard M Craig MD","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-7802","",NA,0,-111.837385008607,40.773053621276
"Gastroenterology","Kathleen K Boynton M.D","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-7802","",NA,0,-111.837385008607,40.773053621276
"Gastroenterology","Shaun Chandna D.O.","50 N Medical Dr, Salt Lake City, UT 84132","UT","(360) 414-2000","",NA,0,-111.837385008607,40.773053621276
"Gastroenterology","Juan F Gallegos-Orozco M.D.","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-7802","",NA,0,-111.837385008607,40.773053621276
"Gastroenterology","Malcolm M Berenson MD","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-7802","",NA,0,-111.837385008607,40.773053621276
"Gastroenterology","David J Bjorkman MD","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-7802","",NA,0,-111.837385008607,40.773053621276
"Gynecologic Oncology","University Of Utah Specialty Services","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 213-2995","",NA,0,-111.837385008607,40.773053621276
"Gynecologic Oncology","University Of Utah Dept Of Obgyn Gynecologic Oncology","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-2719","",NA,0,-111.837385008607,40.773053621276
"Gynecologic Oncology","Mark K Dodson M.D.","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 213-2239","",NA,0,-111.837385008607,40.773053621276
"Hematology & Oncology","James P Kushner M.D.","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-2121","",NA,0,-111.837385008607,40.773053621276
"Hematology & Oncology","James D Osborn M.D.","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-2121","",NA,0,-111.837385008607,40.773053621276
"Hematology & Oncology","Schickwann Tsai M.D.","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-2121","",NA,0,-111.837385008607,40.773053621276
"Hematology & Oncology","U-U Hematology-Oncology Division","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-2121","",NA,0,-111.837385008607,40.773053621276
"Hematology & Oncology","Margaret K Yu M.D.","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-2121","",NA,0,-111.837385008607,40.773053621276
"Hematology & Oncology","Lindsey Fitzgerald","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-7606","",NA,0,-111.837385008607,40.773053621276
"Medical Oncology","Lei L Chen M.D.","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-2121","",NA,0,-111.837385008607,40.773053621276
"Medical Oncology","James D Osborn M.D.","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-2121","",NA,0,-111.837385008607,40.773053621276
"Medical Oncology","U-U Hematology-Oncology Division","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-2121","",NA,0,-111.837385008607,40.773053621276
"Medical Oncology","Matthew Gumbleton M.D., PH.D.","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-2121","",NA,0,-111.837385008607,40.773053621276
"Medical Oncology","Peter Hale M.D.","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-2121","",NA,0,-111.837385008607,40.773053621276
"Surgical Oncology","Robert H Andtbacka M.D.","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-2121","",NA,0,-111.837385008607,40.773053621276
"Surgical Oncology","University Of Utah Adult Services","50 N Medical Dr, Salt Lake City, UT 84132","UT","(801) 581-2121","",NA,0,-111.837385008607,40.773053621276
"Colon & Rectal Surgeon","Thomas B Pickron M.D.","30 N 1900 E, Salt Lake City, UT 84132","UT","(801) 581-7124","",NA,0,-111.83685972413,40.768498771409
"Colon & Rectal Surgeon","Jessica Stearns D.O.","6975 Union Park Ave, Suite 600 Office 679, Cottonwood Heights, UT 84047","UT","(801) 382-9006","",NA,0,-111.857179082033,40.624547734285
"Colon & Rectal Surgeon","William Joseph Peche, Jr. M.D. P.L.L.C.","324 Tenth Ave, Suite 280, Salt Lake City, UT 84103","UT","(801) 408-5930","",NA,0,-111.879131430422,40.780718663951
"Colon & Rectal Surgeon","Sheev I Dattani MD","1072 N Liberty Street, Ste 201, Boise, ID 83704","ID","(208) 302-2400","",NA,0,-116.261070841059,43.613223389947
"Colon & Rectal Surgeon","Erin Fennern","100 E Idaho St Ste 316, Boise, ID 83712","ID","(208) 381-9350","",NA,0,-116.192499260526,43.611066444735
"Colon & Rectal Surgeon","Johnny B Green MD","1072 N Liberty Street, Suite 201, Boise, ID 83704","ID","(208) 302-2400","",NA,0,-116.261070841059,43.613223389947
"Colon & Rectal Surgeon","Brian A Hoffmann M.D.","2315 8Th St, Lewiston, ID 83501","ID","(208) 746-1383","",NA,0,-117.021548877298,46.39667538404
"Colon & Rectal Surgeon","J. Chris C Kantarian MD","100 Warm Springs Ave, Ste B, Boise, ID 83712","ID","(208) 381-6930","",NA,0,-116.195142616417,43.611475328206
"Colon & Rectal Surgeon","James A Olson MD","222 N 2Nd St Ste 102, Boise, ID 83702","ID","(208) 424-0280","",NA,0,-116.195433952066,43.612980040053
"Colon & Rectal Surgeon","Treasure Valley Colon & Rectal Clinic Pllc","1072 N Liberty St, Suite 201, Boise, ID 83704","ID","(208) 377-2273","",NA,0,-116.261070841059,43.613223389947
"Colon & Rectal Surgeon","Shauna Williams M.D.","6259 W Emerald St, Boise, ID 83704","ID","(208) 489-1900","",NA,0,-116.259410558621,43.611844540151
"Gastroenterology","Victor K Chen MD, M.S.P.H.","6259 W Emerald St, Boise, ID 83704","ID","(208) 489-1900","",NA,0,-116.259410558621,43.611844540151
"Gastroenterology","Joseph A Cook MD","6259 W Emerald St, Boise, ID 83704","ID","(208) 489-1900","",NA,0,-116.259410558621,43.611844540151
"Gastroenterology","Nic R Cordum M.D.","6259 W Emerald St, Boise, ID 83704","ID","(208) 489-1900","",NA,0,-116.259410558621,43.611844540151
"Gastroenterology","Digestive Health Clinic Llc","6259 W Emerald St, Boise, ID 83704","ID","(208) 489-1900","",NA,0,-116.259410558621,43.611844540151
"Gastroenterology","Ashley Evans MD","6259 W Emerald St, Boise, ID 83704","ID","(208) 489-1900","",NA,0,-116.259410558621,43.611844540151
"Gastroenterology","Jeffrey S Bank M.D.","6259 W Emerald St, Boise, ID 83704","ID","(208) 489-1900","",NA,0,-116.259410558621,43.611844540151
"Gastroenterology","Boise Gastroenterology Associates","6259 W Emerald St, Boise, ID 83704","ID","(208) 489-1900","",NA,0,-116.259410558621,43.611844540151
"Gastroenterology","Bryan B Brimhall M.D.","6259 W Emerald St, Boise, ID 83704","ID","(209) 489-1900","",NA,0,-116.259410558621,43.611844540151
"Gastroenterology","Meghan Jankowski","6259 W Emerald St, Boise, ID 83704","ID","(208) 489-1900","",NA,0,-116.259410558621,43.611844540151
"Gastroenterology","Edward J Krajicek M.D.","6259 W Emerald St, Boise, ID 83704","ID","(208) 489-1900","",NA,0,-116.259410558621,43.611844540151
"Gastroenterology","Mark A Mallory M.D.","6259 W Emerald St, Boise, ID 83704","ID","(208) 489-1900","",NA,0,-116.259410558621,43.611844540151
"Gastroenterology","Robb F Gibson M.D.","6259 W Emerald St, Boise, ID 83704","ID","(208) 489-1900","",NA,0,-116.259410558621,43.611844540151
"Gastroenterology","Samuel S Gibson M.D.","6259 W Emerald St, Boise, ID 83704","ID","(208) 489-1900","",NA,0,-116.259410558621,43.611844540151
"Gastroenterology","Christopher J Goulet M.D.","6259 W Emerald St, Boise, ID 83704","ID","(208) 489-1900","",NA,0,-116.259410558621,43.611844540151
"Gastroenterology","Ike D Tanabe M.D.","6259 W Emerald St, Boise, ID 83704","ID","(208) 489-1900","",NA,0,-116.259410558621,43.611844540151
"Gastroenterology","Trisha Wineman WHNP","6259 W Emerald St, Boise, ID 83704","ID","(208) 489-1900","",NA,0,-116.259410558621,43.611844540151
"Gastroenterology","Dan Mcentire MD","6259 W Emerald St, Boise, ID 83704","ID","(208) 489-1900","",NA,0,-116.259410558621,43.611844540151
"Gastroenterology","Rebecca Osterkamp MD","6259 W Emerald St, Boise, ID 83704","ID","(208) 489-1900","",NA,0,-116.259410558621,43.611844540151
"Gastroenterology","Stephen M Schutz M.D.","6259 W Emerald St, Boise, ID 83704","ID","(208) 489-1900","",NA,0,-116.259410558621,43.611844540151
"Gastroenterology","Lauren M Shea MD","6259 W Emerald St, Boise, ID 83704","ID","(208) 489-1900","",NA,0,-116.259410558621,43.611844540151
"Gastroenterology","William S Shear MD","1026 E 2Nd St, Casper, WY 82601","WY","(307) 333-0002","",NA,0,-106.312017841597,42.84881793982
"Gastroenterology","Digestive Care Specialists, Llc","1026 E 2Nd St, Casper, WY 82601","WY","(307) 333-0002","",NA,0,-106.312017841597,42.84881793982
"Gastroenterology","Jeffrey W Cloud MD","1026 E 2Nd St, Casper, WY 82601","WY","(307) 333-0002","",NA,0,-106.312017841597,42.84881793982
"Gastroenterology","Luis A Armstrong M.D.","1026 E 2Nd St, Casper, WY 82601","WY",NA,"",NA,0,-106.312017841597,42.84881793982
"Gastroenterology","Robert A Schlidt MD","1441 Wilkins Circle, Gastroenterology Associates Pc, Capser, WY 82601","WY","(307) 265-1792","",NA,0,-106.341618440583,42.865871830611
"Gastroenterology","Gastroenterology Associates Pc","1441 Wilkins Circle, Gastroenterology Associates Pc, Capser, WY 82601","WY","(307) 265-1792","",NA,0,-106.341618440583,42.865871830611
"Gastroenterology","Peter G Perakos MD","5050 Powderhouse Rd, Cheyenne, WY 82009","WY","(307) 634-1311","",NA,0,-104.809211318818,41.164743206469
"Gastroenterology","Emily Metcalf RN","2360 E Pershing Blvd, Cheyenne, WY 82001","WY","(307) 778-7550","",NA,0,-104.787489217001,41.145769720692
"Hematology & Oncology","Elizabeth L Ham M.D.","2360 E Pershing Blvd, Cheyenne, WY 82001","WY","(307) 778-7550","",NA,0,-104.787489217001,41.145769720692
"Gastroenterology","Memorial Hospital Of Laramie County","214 E 23Rd St, Cheyenne, WY 82001","WY","(307) 773-8012","",NA,0,-104.817007731281,41.139899466867
"Lung Cancer Screening","Memorial Hospital of Laramie County","214 E 23Rd St, Cheyenne, WY 82001","WY","(800) 331-3328","",NA,0,-104.817007731281,41.139899466867
"Medical Oncology","Cheyenne Regional Physicians Group, Llc","214 E 23Rd St, Cheyenne, WY 82001","WY","(307) 773-8237","",NA,0,-104.817007731281,41.139899466867
"Radiation Oncology","Southeast Wyoming Radiation Oncology, P.C.","214 E 23Rd St, Cheyenne, WY 82001","WY","(307) 633-7823","",NA,0,-104.817007731281,41.139899466867
"Radiation Oncology","Jeffrey C Carlton M.D.","214 E 23Rd St, Cheyenne, WY 82001","WY","(307) 633-7823","",NA,0,-104.817007731281,41.139899466867
"Gastroenterology","Scott V Mcrae MD","2301 House Ave, Suite 300, Cheyenne, WY 82001","WY","(307) 635-4141","",NA,0,-104.815607397562,41.139788061285
"Gastroenterology","Phillip T Krmpotich MD","1441 Wilkins Circle, Gastroenterology Associates Pc, Casper, WY 82601","WY","(307) 265-1792","",NA,0,-106.341618440583,42.865871830611
"Gastroenterology","Raoul Joubran MD","1441 Wilkins Circle, Gastroenterology Associates Pc, Casper, WY 82601","WY","(307) 265-1792","",NA,0,-106.341618440583,42.865871830611
"Gastroenterology","Kent D Katz MD","1441 Wilkins Circle, Gastroenterology Associates Pc, Casper, WY 82601","WY","(307) 265-1792","",NA,0,-106.341618440583,42.865871830611
"Gastroenterology","Kenneth R Kranz MD","2301 House Ave Ste 300, Cheyenne, WY 82001","WY","(307) 635-4141","",NA,0,-104.815607397562,41.139788061285
"Gastroenterology","Chad J Cooper M.D.","1441 Wilkins Cir, Casper, WY 82601","WY","(307) 233-2700","",NA,0,-106.341618440583,42.865871830611
"Gastroenterology","John W Beckman MD","6821 Valley View Pl, Cheyenne, WY 82009","WY","(307) 214-0523","",NA,0,-104.845757381801,41.182128109225
"Gastroenterology","Community Care Services Llc","75 Pringle Way Ste 701, Reno, NV 89502","NV","(775) 982-5000","",NA,0,-119.795996261421,39.524472240402
"Gastroenterology","Chia-Yang Hsu M.D.","75 Pringle Way Ste 701, Reno, NV 89502","NV","(775) 982-5000","",NA,0,-119.795996261421,39.524472240402
"Gastroenterology","Jennifer Racca M.D.","75 Pringle Way Ste 701, Reno, NV 89502","NV","(775) 982-5000","",NA,0,-119.795996261421,39.524472240402
"Gastroenterology","Filippo Cremonini MD","7315 S Pecos Rd Ste 101, Las Vegas, NV 89120","NV","(702) 982-7240","",NA,0,-115.100637549578,36.0636887711
"Gastroenterology","D S Banker M D P C","2793 Mingary Ave, Henderson, NV 89044","NV","(702) 293-5582","",NA,0,-115.107602896298,35.928002309642
"Gastroenterology","Deb K Mukhopadhyay Md Pc","653 N Town Center Dr Ste 202, Las Vegas, NV 89144","NV","(702) 233-0666","",NA,0,-115.316976416867,36.178974534663
"Gastroenterology","Mahendra Defonseka M.D.","2610 W Horizon Ridge Pkwy, Suite 105, Henderson, NV 89052","NV","(702) 565-3037","",NA,0,-115.101971413601,36.00165066948
"Gastroenterology","Erik M Dejonghe MD","655 Sierra Rose Dr, Reno, NV 89511","NV","(775) 829-7600","",NA,0,-119.798165526701,39.473614704172
"Gastroenterology","Digestive Health Associates","655 Sierra Rose Dr, Reno, NV 89511","NV","(775) 829-7600","",NA,0,-119.798165526701,39.473614704172
"Gastroenterology","George Vagujhelyi M.D.","655 Sierra Rose Dr, Reno, NV 89511","NV","(775) 829-7600","",NA,0,-119.798165526701,39.473614704172
"Gastroenterology","Dennis Yamamoto M.D.","655 Sierra Rose Dr, Reno, NV 89511","NV","(775) 829-7600","",NA,0,-119.798165526701,39.473614704172
"Gastroenterology","Ryan Sefcik D.O.","655 Sierra Rose Dr, Reno, NV 89511","NV","(775) 829-7600","",NA,0,-119.798165526701,39.473614704172
"Gastroenterology","Sam M Nourani M.D.","655 Sierra Rose Dr, Reno, NV 89511","NV","(775) 829-7600","",NA,0,-119.798165526701,39.473614704172
"Gastroenterology","William Pfau M.D.","655 Sierra Rose Dr, Reno, NV 89511","NV","(775) 829-7600","",NA,0,-119.798165526701,39.473614704172
"Gastroenterology","Desert Gastroenterology Associates","2625 Wigwam Pkwy Ste 112, Henderson, NV 89074","NV","(702) 255-5900","",NA,0,-115.100968750219,36.034107482085
"Gastroenterology","Rohtashav Dhir M.D., M.P.H,","6950 S Cimarron Rd Ste 200, Las Vegas, NV 89113","NV","(702) 796-0231","",NA,0,-115.270004777861,36.062100931768
"Gastroenterology","Frank J Nemec M D Ltd","6950 S Cimarron Rd Ste 200, Las Vegas, NV 89113","NV","(702) 796-0231","",NA,0,-115.270004777861,36.062100931768
"Gastroenterology","Brent R Burnette MD","6950 S Cimarron Rd Ste 200, Las Vegas, NV 89113","NV","(702) 796-0231","",NA,0,-115.270004777861,36.062100931768
"Gastroenterology","Travis L Vickers D.O.","6950 S Cimarron Rd Ste 200, Las Vegas, NV 89113","NV","(702) 796-0231","",NA,0,-115.270004777861,36.062100931768
"Gastroenterology","Donald L Kwok M.D.","6950 S Cimarron Rd Ste 200, Las Vegas, NV 89113","NV","(702) 796-0231","",NA,0,-115.270004777861,36.062100931768
"Gastroenterology","Gregory M Kwok M.D.","6950 S Cimarron Rd Ste 200, Las Vegas, NV 89113","NV","(702) 796-0231","",NA,0,-115.270004777861,36.062100931768
"Gastroenterology","Frank J Nemec M.D.","6950 S Cimarron Rd Ste 200, Las Vegas, NV 89113","NV","(702) 796-0231","",NA,0,-115.270004777861,36.062100931768
"Gastroenterology","Digestive Associates Llp","2031 Mcdaniel St, Suite 210, North Las Vegas, NV 89030","NV","(702) 633-0207","",NA,0,-115.120761933759,36.196292160867
"Gastroenterology","Brian J Carlson M.D.","2031 Mcdaniel St, Suite 210, North Las Vegas, NV 89030","NV","(702) 633-0207","",NA,0,-115.120761933759,36.196292160867
"Gastroenterology","Edelstein Medical Group, Pllc","8205 West Warm Springs Road, Las Vegas, NV 89113","NV","(702) 735-8734","",NA,0,-115.273586549936,36.055512443246
"Gastroenterology","Enrique Jose. Lacayo, M.D., Ltd.","2010 Goldring Ave, Suite 302, Las Vegas, NV 89106","NV","(702) 382-6970","",NA,0,-115.168035704385,36.161670711169
"Gastroenterology","Enrique J Lacayo MD","2010 Goldring Ave, Suite 302, Las Vegas, NV 89106","NV","(702) 382-6970","",NA,0,-115.168035704385,36.161670711169
"Gastroenterology","F Faris Md Ltd","2701 N Tenaya Way Ste 100, Las Vegas, NV 89128","NV","(702) 483-5515","",NA,0,-115.249542260667,36.209589421345
"Gastroenterology","Frank Faris M.D.","2701 N Tenaya Way Ste 100, Las Vegas, NV 89128","NV","(702) 483-5515","",NA,0,-115.249542260667,36.209589421345
"Gastroenterology","Noel R Fajardo M.D.","3901 S Maryland Pkwy, Las Vegas, NV 89119","NV","(702) 982-7240","",NA,0,-115.137729290319,36.1177453011
"Gastroenterology","Tom C Fang M.D.","10619 Professional Cir, Reno, NV 89521","NV","(775) 852-4848","",NA,0,-119.753893845152,39.427820961588
"Gastroenterology","Jay A Krishnan M.D","10619 Professional Cir, Reno, NV 89521","NV","(775) 329-4600","",NA,0,-119.753893845152,39.427820961588
"Gastroenterology","Loth Lieberstein M.D.","10619 Professional Cir, Reno, NV 89521","NV","(775) 852-4848","",NA,0,-119.753893845152,39.427820961588
"Gastroenterology","John F Gray M.D.. CEO","10619 Professional Cir, Reno, NV 89521","NV","(775) 852-4848","",NA,0,-119.753893845152,39.427820961588
"Gastroenterology","Timothy E Halterman MD","10619 Professional Cir, Reno, NV 89521","NV","(775) 852-4848","",NA,0,-119.753893845152,39.427820961588
"Gastroenterology","Atigadda Reddy MD","10619 Professional Cir, Reno, NV 89521","NV","(775) 852-4848","",NA,0,-119.753893845152,39.427820961588
"Gastroenterology","James M Nachiondo MD","10619 Professional Cir, Reno, NV 89521","NV","(775) 852-4848","",NA,0,-119.753893845152,39.427820961588
"Gastroenterology","Jonathan P Pezanoski MD","10619 Professional Cir, Reno, NV 89521","NV","(775) 852-4848","",NA,0,-119.753893845152,39.427820961588
"Gastroenterology","Desha A Frankel MD","1040 Wigwam Pkwy, #110, Henderson, NV 89074","NV","(702) 558-6430","",NA,0,-115.03296595812,36.033510227362
"Gastroenterology","Jason M Collins M.D.","1385 Vista Ln, Carson City, NV 89703","NV","(775) 884-4567","",NA,0,-119.783244534184,39.1983400366691
"Gastroenterology","Collins Carson City Gastroenterology Ltd","1385 Vista Ln, Carson City, NV 89703","NV","(775) 329-4600","",NA,0,-119.783244534184,39.1983400366691
"Gastroenterology","Julie R Kewanyama APRN","1385 Vista Ln, Carson City, NV 89703","NV","(775) 329-4600","",NA,0,-119.783244534184,39.1983400366691
"Gastroenterology","Phillip Harper MD","1385 Vista Ln, Carson City, NV 89703","NV","(775) 884-4567","",NA,0,-119.783244534184,39.1983400366691
"Gastroenterology","Michael Solinger MD","1385 Vista Ln, Carson City, NV 89703","NV","(775) 388-4456","",NA,0,-119.783244534184,39.1983400366691
"Gastroenterology","Leslie H Massey D.O.","1385 Vista Ln, Carson City, NV 89703","NV","(775) 329-4600","",NA,0,-119.783244534184,39.1983400366691
"Gastroenterology","John Mcafee MD","1385 Vista Ln, Carson City, NV 89703","NV","(775) 884-4567","",NA,0,-119.783244534184,39.1983400366691
"Gastroenterology","Swaroop Pendyala M.D.,","1385 Vista Ln, Carson City, NV 89703","NV","(775) 884-4567","",NA,0,-119.783244534184,39.1983400366691
"Gastroenterology","David Chua M.D.","11544 Glowing Sunset Ln, Las Vegas, NV 89135","NV","(702) 838-8708","",NA,0,-115.345756574951,36.12845254389
"Gastroenterology","Syed Abdul Basit M.D.","9260 W Sunset Rd, Las Vegas, NV 89148","NV","(702) 483-4483","",NA,0,-115.294609300033,36.070318281741
"Gastroenterology","Gayatri Vengayil MD","9260 W Sunset Rd, Las Vegas, NV 89148","NV","(702) 483-4483","",NA,0,-115.294609300033,36.070318281741
"Gastroenterology","Peter Airel M.D.","4750 W Oakey Blvd, Las Vegas, NV 89102","NV","(702) 877-5199","",NA,0,-115.205006547467,36.151809135692
"Gastroenterology","Henry Chiu M.D.","4750 W Oakey Blvd, Las Vegas, NV 89102","NV","(702) 877-5199","",NA,0,-115.205006547467,36.151809135692
"Gastroenterology","Edward I Alper M.D.","1000 Locust St, Reno, NV 89502","NV","(775) 786-7200","",NA,0,-119.800451708931,39.516273413452
"Hematology & Oncology","Frederick R Mackintosh","1000 Locust St, Reno, NV 89502","NV","(775) 328-1747","",NA,0,-119.800451708931,39.516273413452
"Gastroenterology","Tarek Ammar MD","8530 W Sunset Rd, Suite 230, Las Vegas, NV 89113","NV","(702) 483-4483","",NA,0,-115.278698883815,36.070427267773
"Gastroenterology","Gary Chen M.D.","8530 W Sunset Rd, Suite 230, Las Vegas, NV 89113","NV","(702) 483-4483","",NA,0,-115.278698883815,36.070427267773
"Gastroenterology","Christian D Stone MD, MPH","8530 W Sunset Rd, Suite 230, Las Vegas, NV 89113","NV","(702) 483-4483","",NA,0,-115.278698883815,36.070427267773
"Gastroenterology","Andrew Kim MD","8530 W Sunset Rd, Suite 230, Las Vegas, NV 89113","NV","(702) 483-4483","",NA,0,-115.278698883815,36.070427267773
"Gastroenterology","Jose R Aponte-Pieras MD","1707 W Charleston Blvd Ste 100, Las Vegas, NV 89102","NV","(702) 676-3650","",NA,0,-115.163712926863,36.158755007989
"Gastroenterology","Arumugam Sivakumar Inc","2637 W Horizon Ridge Pkwy, 140, Henderson, NV 89052","NV","(702) 567-8080","",NA,0,-115.103476172108,36.000120177861
"Gastroenterology","Dipesh Banker MD","2031 Mcdaniel St, Suite #210, North Las Vegas, NV 89030","NV","(702) 633-0207","",NA,0,-115.120761933759,36.196292160867
"Gastroenterology","Eladio Carrera M.D.","3150 N Tenaya Way, Suite 525, Las Vegas, NV 89128","NV","(702) 220-9865","",NA,0,-115.250861280876,36.215890016109
"Gastroenterology","Carrera Professinal Services Pllc","3150 N Tenaya Way, Suite 525, Las Vegas, NV 89128","NV","(702) 220-9865","",NA,0,-115.250861280876,36.215890016109
"Gastroenterology","Great West Medical Associates Carrol Llp","3150 N Tenaya Way, Suite 525, Las Vegas, NV 89128","NV","(702) 220-9865","",NA,0,-115.250861280876,36.215890016109
"Gastroenterology","Cdin Education Llc","6276 Spring Mountain Rd Ste 110, Las Vegas, NV 89146","NV","(310) 422-9131","",NA,0,-115.229042820125,36.125549328118
"Gastroenterology","Christopher Chang","5701 W Charleston Blvd Ste 201, Las Vegas, NV 89146","NV","(702) 750-0313","",NA,0,-115.219180360884,36.159040032344
"Gastroenterology","Vishal Gandotra MD","5701 W Charleston Blvd Ste 201, Las Vegas, NV 89146","NV","(702) 750-0313","",NA,0,-115.219180360884,36.159040032344
